,ADDRESS,SALARY,COMPANY,TITLE,LINK,DEGREE,EXP,TYPE,SKILL
774,Ho Chi Minh,,4xLabs, Full-stack developer (.NET & Angular) ,https://itviec.com/viec-lam-it/full-stack-developer-net-angular-4xlabs-3157,,, Sản phẩm ,C#
775,Ho Chi Minh,,4xLabs, Full-stack developer (.NET & Angular) ,https://itviec.com/viec-lam-it/full-stack-developer-net-angular-4xlabs-3157,,, Sản phẩm ,Angular
776,Ho Chi Minh,,ADVN, Senior Ruby on Rails Developer ,https://itviec.com/viec-lam-it/senior-ruby-on-rails-developer-advn-3716,,, Dịch vụ ,Ruby
777,Ho Chi Minh,,ADVN, Senior Ruby on Rails Developer ,https://itviec.com/viec-lam-it/senior-ruby-on-rails-developer-advn-3716,,, Dịch vụ ,on
778,Ho Chi Minh,,ADVN, Senior Ruby on Rails Developer ,https://itviec.com/viec-lam-it/senior-ruby-on-rails-developer-advn-3716,,, Dịch vụ ,Rails
779,Ho Chi Minh,,ADVN, Senior Ruby on Rails Developer ,https://itviec.com/viec-lam-it/senior-ruby-on-rails-developer-advn-3716,,, Dịch vụ ,Ruby
780,Ho Chi Minh,,ADVN, Senior Ruby on Rails Developer ,https://itviec.com/viec-lam-it/senior-ruby-on-rails-developer-advn-3716,,, Dịch vụ ,PHP
781,Ho Chi Minh,,AI Pacific," Sr. PHP Dev (MySQL, Laravel) Up to $1500 ",https://itviec.com/viec-lam-it/sr-php-dev-mysql-laravel-up-to-1500-ai-pacific-3005,,2, Sản phẩm ,MySQL
782,Ho Chi Minh,,AI Pacific," Sr. PHP Dev (MySQL, Laravel) Up to $1500 ",https://itviec.com/viec-lam-it/sr-php-dev-mysql-laravel-up-to-1500-ai-pacific-3005,,2, Sản phẩm ,PHP
783,Ho Chi Minh,,AI Pacific," Sr. PHP Dev (MySQL, Laravel) Up to $1500 ",https://itviec.com/viec-lam-it/sr-php-dev-mysql-laravel-up-to-1500-ai-pacific-3005,,2, Sản phẩm ,Laravel
784,Ho Chi Minh,,AIOZ," Back-end (Blockchain, Go) $1500 - $2500 ",https://itviec.com/viec-lam-it/back-end-blockchain-go-1500-2500-aioz-5756,,, Sản phẩm ,Database
785,Ho Chi Minh,,AIOZ," Back-end (Blockchain, Go) $1500 - $2500 ",https://itviec.com/viec-lam-it/back-end-blockchain-go-1500-2500-aioz-5756,,, Sản phẩm ,Golang
786,Ho Chi Minh,,AIOZ," Back-end (Blockchain, Go) $1500 - $2500 ",https://itviec.com/viec-lam-it/back-end-blockchain-go-1500-2500-aioz-5756,,, Sản phẩm ,Blockchain
787,Ho Chi Minh,,ANT FARM," Chief Technology Officer (C#, .NET) ",https://itviec.com/viec-lam-it/chief-technology-officer-c-net-ant-farm-3046,,, Sản phẩm ,C#
788,Ho Chi Minh,,ANT FARM," Chief Technology Officer (C#, .NET) ",https://itviec.com/viec-lam-it/chief-technology-officer-c-net-ant-farm-3046,,, Sản phẩm ,Manager
789,Ho Chi Minh,,ANT FARM," Chief Technology Officer (C#, .NET) ",https://itviec.com/viec-lam-it/chief-technology-officer-c-net-ant-farm-3046,,, Sản phẩm ,.NET
790,Ho Chi Minh,,ANTS," BI Developer (SQL, Database, Python/R) ",https://itviec.com/viec-lam-it/bi-developer-sql-database-python-r-ants-4614,"Business, Computer Science or any related to Business and IT field.",, Sản phẩm ,Python
791,Ho Chi Minh,,ANTS," BI Developer (SQL, Database, Python/R) ",https://itviec.com/viec-lam-it/bi-developer-sql-database-python-r-ants-4614,"Business, Computer Science or any related to Business and IT field.",, Sản phẩm ,Database
792,Ho Chi Minh,,ANTS," BI Developer (SQL, Database, Python/R) ",https://itviec.com/viec-lam-it/bi-developer-sql-database-python-r-ants-4614,"Business, Computer Science or any related to Business and IT field.",, Sản phẩm ,SQL
793,Ho Chi Minh,,ANTS, Junior Front-end Developer (JavaScript) ,https://itviec.com/viec-lam-it/junior-front-end-developer-javascript-ants-1316,đại học chuyên ngành công nghệ thông tin.,, Sản phẩm ,AngularJS
794,Ho Chi Minh,,ANTS, Junior Front-end Developer (JavaScript) ,https://itviec.com/viec-lam-it/junior-front-end-developer-javascript-ants-1316,đại học chuyên ngành công nghệ thông tin.,, Sản phẩm ,JavaScript
795,Ho Chi Minh,,ANTS, Junior Front-end Developer (JavaScript) ,https://itviec.com/viec-lam-it/junior-front-end-developer-javascript-ants-1316,đại học chuyên ngành công nghệ thông tin.,, Sản phẩm ,ReactJS
796,Ho Chi Minh,,ANTS," Junior PHP Developer (MySQL, JavaScript) ",https://itviec.com/viec-lam-it/junior-php-developer-mysql-javascript-ants-4155,đại học chuyên ngành công nghệ thông tin hoặc sinh viên năm cuối đang làm khóa luận tốt nghiệp.,, Sản phẩm ,MySQL
797,Ho Chi Minh,,ANTS," Junior PHP Developer (MySQL, JavaScript) ",https://itviec.com/viec-lam-it/junior-php-developer-mysql-javascript-ants-4155,đại học chuyên ngành công nghệ thông tin hoặc sinh viên năm cuối đang làm khóa luận tốt nghiệp.,, Sản phẩm ,JavaScript
798,Ho Chi Minh,,ANTS," Junior PHP Developer (MySQL, JavaScript) ",https://itviec.com/viec-lam-it/junior-php-developer-mysql-javascript-ants-4155,đại học chuyên ngành công nghệ thông tin hoặc sinh viên năm cuối đang làm khóa luận tốt nghiệp.,, Sản phẩm ,PHP
799,Ho Chi Minh,,ANTS, System Engineer/System Admin (Linux) ,https://itviec.com/viec-lam-it/system-engineer-linux-php-ants-5049,"Cao đẳng, Đại học hoặc tương đương chuyên ngành CNTT, Mạng máy tính, hoặc liên quan đến CNTT.",, Sản phẩm ,System
800,Ho Chi Minh,,ANTS, System Engineer/System Admin (Linux) ,https://itviec.com/viec-lam-it/system-engineer-linux-php-ants-5049,"Cao đẳng, Đại học hoặc tương đương chuyên ngành CNTT, Mạng máy tính, hoặc liên quan đến CNTT.",, Sản phẩm ,Engineer
801,Ho Chi Minh,,ANTS, System Engineer/System Admin (Linux) ,https://itviec.com/viec-lam-it/system-engineer-linux-php-ants-5049,"Cao đẳng, Đại học hoặc tương đương chuyên ngành CNTT, Mạng máy tính, hoặc liên quan đến CNTT.",, Sản phẩm ,Linux
802,Ho Chi Minh,,ANTS, System Engineer/System Admin (Linux) ,https://itviec.com/viec-lam-it/system-engineer-linux-php-ants-5049,"Cao đẳng, Đại học hoặc tương đương chuyên ngành CNTT, Mạng máy tính, hoặc liên quan đến CNTT.",, Sản phẩm ,System
803,Ho Chi Minh,,ANTS, System Engineer/System Admin (Linux) ,https://itviec.com/viec-lam-it/system-engineer-linux-php-ants-5049,"Cao đẳng, Đại học hoặc tương đương chuyên ngành CNTT, Mạng máy tính, hoặc liên quan đến CNTT.",, Sản phẩm ,Admin
804,Ho Chi Minh,,ARCSTONE," Software Developer (C#, .NET, ASP.NET) ",https://itviec.com/viec-lam-it/software-developer-c-net-asp-net-arcstone-5523,,, Sản phẩm ,C#
805,Ho Chi Minh,,ARCSTONE," Software Developer (C#, .NET, ASP.NET) ",https://itviec.com/viec-lam-it/software-developer-c-net-asp-net-arcstone-5523,,, Sản phẩm ,ASP.NET
806,Ho Chi Minh,,ARCSTONE," Software Developer (C#, .NET, ASP.NET) ",https://itviec.com/viec-lam-it/software-developer-c-net-asp-net-arcstone-5523,,, Sản phẩm ,.NET
807,Ho Chi Minh,,ARIS Vietnam," Web Technical Lead (Java, C#, PHP) ",https://itviec.com/viec-lam-it/web-technical-lead-java-c-php-aris-vietnam-2741,,5, Dịch vụ ,Java
808,Ho Chi Minh,,ARIS Vietnam," Web Technical Lead (Java, C#, PHP) ",https://itviec.com/viec-lam-it/web-technical-lead-java-c-php-aris-vietnam-2741,,5, Dịch vụ ,Team
809,Ho Chi Minh,,ARIS Vietnam," Web Technical Lead (Java, C#, PHP) ",https://itviec.com/viec-lam-it/web-technical-lead-java-c-php-aris-vietnam-2741,,5, Dịch vụ ,Leader
810,Ho Chi Minh,,ARIS Vietnam," Web Technical Lead (Java, C#, PHP) ",https://itviec.com/viec-lam-it/web-technical-lead-java-c-php-aris-vietnam-2741,,5, Dịch vụ ,Project
811,Ho Chi Minh,,ARIS Vietnam," Web Technical Lead (Java, C#, PHP) ",https://itviec.com/viec-lam-it/web-technical-lead-java-c-php-aris-vietnam-2741,,5, Dịch vụ ,Manager
812,Ho Chi Minh,,ASWHITE VIETNAM, Automation QC Engineer (C# or Java) ,https://itviec.com/viec-lam-it/automation-qc-engineer-c-or-java-aswhite-vietnam-3553,,, Dịch vụ ,C#
813,Ho Chi Minh,,ASWHITE VIETNAM, Automation QC Engineer (C# or Java) ,https://itviec.com/viec-lam-it/automation-qc-engineer-c-or-java-aswhite-vietnam-3553,,, Dịch vụ ,QA
814,Ho Chi Minh,,ASWHITE VIETNAM, Automation QC Engineer (C# or Java) ,https://itviec.com/viec-lam-it/automation-qc-engineer-c-or-java-aswhite-vietnam-3553,,, Dịch vụ ,QC
815,Ho Chi Minh,,ASWHITE VIETNAM, Automation QC Engineer (C# or Java) ,https://itviec.com/viec-lam-it/automation-qc-engineer-c-or-java-aswhite-vietnam-3553,,, Dịch vụ ,Java
816,Ho Chi Minh,,ASWHITE VIETNAM," Back-End Web Dev. (PHP, Wordpress, SQL) ",https://itviec.com/viec-lam-it/back-end-web-dev-php-wordpress-sql-aswhite-vietnam-5057,,, Dịch vụ ,SQL
817,Ho Chi Minh,,ASWHITE VIETNAM," Back-End Web Dev. (PHP, Wordpress, SQL) ",https://itviec.com/viec-lam-it/back-end-web-dev-php-wordpress-sql-aswhite-vietnam-5057,,, Dịch vụ ,Wordpress
818,Ho Chi Minh,,ASWHITE VIETNAM," Back-End Web Dev. (PHP, Wordpress, SQL) ",https://itviec.com/viec-lam-it/back-end-web-dev-php-wordpress-sql-aswhite-vietnam-5057,,, Dịch vụ ,PHP
819,Ho Chi Minh,,ASWHITE VIETNAM, Business Intelligence Dev (SSIS/SSRS) ,https://itviec.com/viec-lam-it/business-intelligence-dev-ssis-ssrs-aswhite-vietnam-4133,,, Dịch vụ ,SQL
820,Ho Chi Minh,,ASWHITE VIETNAM, Business Intelligence Dev (SSIS/SSRS) ,https://itviec.com/viec-lam-it/business-intelligence-dev-ssis-ssrs-aswhite-vietnam-4133,,, Dịch vụ ,Database
821,Ho Chi Minh,,ASWHITE VIETNAM," Front-End Developer (UI/UX, Javascript) ",https://itviec.com/viec-lam-it/front-end-developer-ui-ux-javascript-aswhite-vietnam-3409,,, Dịch vụ ,UI-UX
822,Ho Chi Minh,,ASWHITE VIETNAM," Front-End Developer (UI/UX, Javascript) ",https://itviec.com/viec-lam-it/front-end-developer-ui-ux-javascript-aswhite-vietnam-3409,,, Dịch vụ ,JavaScript
823,Ho Chi Minh,,ASWHITE VIETNAM," Front-End Developer (UI/UX, Javascript) ",https://itviec.com/viec-lam-it/front-end-developer-ui-ux-javascript-aswhite-vietnam-3409,,, Dịch vụ ,Angular
824,Ho Chi Minh,,ASWHITE VIETNAM, Senior .NET Developer ,https://itviec.com/viec-lam-it/senior-net-developer-aswhite-vietnam-5938,,, Dịch vụ ,.NET
825,Ho Chi Minh,,ASWHITE VIETNAM, Senior .NET Developer ,https://itviec.com/viec-lam-it/senior-net-developer-aswhite-vietnam-5938,,, Dịch vụ ,Agile
826,Ho Chi Minh,,ASWHITE VIETNAM, Senior .NET Developer ,https://itviec.com/viec-lam-it/senior-net-developer-aswhite-vietnam-5938,,, Dịch vụ ,SQL
827,Ho Chi Minh,,ATM Online," System Admin (Linux, ERP) ",https://itviec.com/viec-lam-it/system-admin-linux-erp-atm-online-4257,,2, Sản phẩm ,System
828,Ho Chi Minh,,ATM Online," System Admin (Linux, ERP) ",https://itviec.com/viec-lam-it/system-admin-linux-erp-atm-online-4257,,2, Sản phẩm ,Admin
829,Ho Chi Minh,,ATM Online," System Admin (Linux, ERP) ",https://itviec.com/viec-lam-it/system-admin-linux-erp-atm-online-4257,,2, Sản phẩm ,Linux
830,Ho Chi Minh,,ATM Online," System Admin (Linux, ERP) ",https://itviec.com/viec-lam-it/system-admin-linux-erp-atm-online-4257,,2, Sản phẩm ,ERP
831,Ho Chi Minh,,AXON, Senior Front end Engineers (React) ,https://itviec.com/viec-lam-it/senior-software-engineer-axon-3056,,5+ years, Sản phẩm ,JavaScript
832,Ho Chi Minh,,AXON, Senior Front end Engineers (React) ,https://itviec.com/viec-lam-it/senior-software-engineer-axon-3056,,5+ years, Sản phẩm ,HTML5
833,Ho Chi Minh,,AXON, Senior Front end Engineers (React) ,https://itviec.com/viec-lam-it/senior-software-engineer-axon-3056,,5+ years, Sản phẩm ,ReactJS
834,Ho Chi Minh,,Absolute Software Corporation, Senior Java Engineer (J2EE)- Up to $2500 ,https://itviec.com/viec-lam-it/senior-java-engineer-j2ee-up-to-2500-absolute-software-corporation-0507,,, Sản phẩm ,Java
835,Ho Chi Minh,,Absolute Software Corporation, Senior Java Engineer (J2EE)- Up to $2500 ,https://itviec.com/viec-lam-it/senior-java-engineer-j2ee-up-to-2500-absolute-software-corporation-0507,,, Sản phẩm ,SQL
836,Ho Chi Minh,,Absolute Software Corporation, Senior Java Engineer (J2EE)- Up to $2500 ,https://itviec.com/viec-lam-it/senior-java-engineer-j2ee-up-to-2500-absolute-software-corporation-0507,,, Sản phẩm ,J2EE
837,Ho Chi Minh,,Allexceed Việt Nam, 30 Software Engineers (Java/.NET) ,https://itviec.com/viec-lam-it/30-software-engineers-java-net-allexceed-viet-nam-4814,,, Dịch vụ ,C#
838,Ho Chi Minh,,Allexceed Việt Nam, 30 Software Engineers (Java/.NET) ,https://itviec.com/viec-lam-it/30-software-engineers-java-net-allexceed-viet-nam-4814,,, Dịch vụ ,Java
839,Ho Chi Minh,,Allexceed Việt Nam, 30 Software Engineers (Java/.NET) ,https://itviec.com/viec-lam-it/30-software-engineers-java-net-allexceed-viet-nam-4814,,, Dịch vụ ,.NET
840,Ho Chi Minh,,AltSource , Lead Software Devs Needed: C# .NET VUEJS ,https://itviec.com/viec-lam-it/lead-software-dev-c-2-month-tet-bonus-altsource-1712,,5+ Years, Dịch vụ ,C#
841,Ho Chi Minh,,AltSource , Lead Software Devs Needed: C# .NET VUEJS ,https://itviec.com/viec-lam-it/lead-software-dev-c-2-month-tet-bonus-altsource-1712,,5+ Years, Dịch vụ ,.NET
842,Ho Chi Minh,,AltSource , Lead Software Devs Needed: C# .NET VUEJS ,https://itviec.com/viec-lam-it/lead-software-dev-c-2-month-tet-bonus-altsource-1712,,5+ Years, Dịch vụ ,VueJS
843,Ho Chi Minh,,AltSource , Team Leads Needed: C# .NET ASP.NET VUEJS ,https://itviec.com/viec-lam-it/team-lead-2-month-tet-bonus-c-altsource-3117,,10+ Years, Dịch vụ ,C#
844,Ho Chi Minh,,AltSource , Team Leads Needed: C# .NET ASP.NET VUEJS ,https://itviec.com/viec-lam-it/team-lead-2-month-tet-bonus-c-altsource-3117,,10+ Years, Dịch vụ ,.NET
845,Ho Chi Minh,,AltSource , Team Leads Needed: C# .NET ASP.NET VUEJS ,https://itviec.com/viec-lam-it/team-lead-2-month-tet-bonus-c-altsource-3117,,10+ Years, Dịch vụ ,VueJS
846,Ho Chi Minh,,Amaris," 30 .NET Developers (C#, All levels) ",https://itviec.com/viec-lam-it/30-net-developers-all-levels-c-amaris-2944,,, Sản phẩm ,C#
847,Ho Chi Minh,,Amaris," 30 .NET Developers (C#, All levels) ",https://itviec.com/viec-lam-it/30-net-developers-all-levels-c-amaris-2944,,, Sản phẩm ,JavaScript
848,Ho Chi Minh,,Amaris," 30 .NET Developers (C#, All levels) ",https://itviec.com/viec-lam-it/30-net-developers-all-levels-c-amaris-2944,,, Sản phẩm ,.NET
849,Ho Chi Minh,,Amaris, Front-End Developer (ReactJS) ,https://itviec.com/viec-lam-it/front-end-developer-reactjs-amaris-3930,,, Sản phẩm ,JavaScript
850,Ho Chi Minh,,Amaris, Front-End Developer (ReactJS) ,https://itviec.com/viec-lam-it/front-end-developer-reactjs-amaris-3930,,, Sản phẩm ,English
851,Ho Chi Minh,,Amaris, Front-End Developer (ReactJS) ,https://itviec.com/viec-lam-it/front-end-developer-reactjs-amaris-3930,,, Sản phẩm ,ReactJS
852,Ho Chi Minh,,Ambient Digital Vietnam," System Engineer (Linux, Java, PHP) ",https://itviec.com/viec-lam-it/system-engineer-linux-java-php-ambient-digital-vietnam-5645,,, Sản phẩm ,Linux
853,Ho Chi Minh,,Ambient Digital Vietnam," System Engineer (Linux, Java, PHP) ",https://itviec.com/viec-lam-it/system-engineer-linux-java-php-ambient-digital-vietnam-5645,,, Sản phẩm ,Java
854,Ho Chi Minh,,Ambient Digital Vietnam," System Engineer (Linux, Java, PHP) ",https://itviec.com/viec-lam-it/system-engineer-linux-java-php-ambient-digital-vietnam-5645,,, Sản phẩm ,PHP
855,Ho Chi Minh,,Ambrosia Vietnam, Art Director/ Senior Graphic Designer ,https://itviec.com/viec-lam-it/art-director-senior-graphic-designer-ambrosia-vietnam-2940,,, Sản phẩm ,English
856,Ho Chi Minh,,Ambrosia Vietnam, Art Director/ Senior Graphic Designer ,https://itviec.com/viec-lam-it/art-director-senior-graphic-designer-ambrosia-vietnam-2940,,, Sản phẩm ,Designer
857,Ho Chi Minh,,Ampere Computing Vietnam," Software Engineer(Embedded,Linux,Tester) ",https://itviec.com/viec-lam-it/software-engineer-embedded-linux-tester-ampere-computing-vietnam-4237,,, Sản phẩm ,Linux
858,Ho Chi Minh,,Ampere Computing Vietnam," Software Engineer(Embedded,Linux,Tester) ",https://itviec.com/viec-lam-it/software-engineer-embedded-linux-tester-ampere-computing-vietnam-4237,,, Sản phẩm ,Python
859,Ho Chi Minh,,Ampere Computing Vietnam," Software Engineer(Embedded,Linux,Tester) ",https://itviec.com/viec-lam-it/software-engineer-embedded-linux-tester-ampere-computing-vietnam-4237,,, Sản phẩm ,QA
860,Ho Chi Minh,,Ampere Computing Vietnam," Software Engineer(Embedded,Linux,Tester) ",https://itviec.com/viec-lam-it/software-engineer-embedded-linux-tester-ampere-computing-vietnam-4237,,, Sản phẩm ,QC
861,Ho Chi Minh,,Anh Khuê Sài Gòn," .NET Developer (C# , SQL) ",https://itviec.com/viec-lam-it/it-phan-mem-net-c-sql-anh-khue-sai-gon-1316,,2, Sản phẩm ,.NET
862,Ho Chi Minh,,Anh Khuê Sài Gòn," .NET Developer (C# , SQL) ",https://itviec.com/viec-lam-it/it-phan-mem-net-c-sql-anh-khue-sai-gon-1316,,2, Sản phẩm ,C#
863,Ho Chi Minh,,Anh Khuê Sài Gòn," .NET Developer (C# , SQL) ",https://itviec.com/viec-lam-it/it-phan-mem-net-c-sql-anh-khue-sai-gon-1316,,2, Sản phẩm ,SQL
864,Ho Chi Minh,,Apide Vietnam, WordPress Developer ,https://itviec.com/viec-lam-it/wordpress-developer-apide-vietnam-0736,,, Dịch vụ ,JavaScript
865,Ho Chi Minh,,Apide Vietnam, WordPress Developer ,https://itviec.com/viec-lam-it/wordpress-developer-apide-vietnam-0736,,, Dịch vụ ,PHP
866,Ho Chi Minh,,Apide Vietnam, WordPress Developer ,https://itviec.com/viec-lam-it/wordpress-developer-apide-vietnam-0736,,, Dịch vụ ,HTML5
867,Ho Chi Minh,,Asia Plus Inc., Mobile Apps Developer (Android/iOS) ,https://itviec.com/viec-lam-it/mobile-apps-developer-android-ios-asia-plus-inc-3334,Computer Science/Information Technology or equivalent.,, Sản phẩm ,Mobile
868,Ho Chi Minh,,Asia Plus Inc., Mobile Apps Developer (Android/iOS) ,https://itviec.com/viec-lam-it/mobile-apps-developer-android-ios-asia-plus-inc-3334,Computer Science/Information Technology or equivalent.,, Sản phẩm ,Apps
869,Ho Chi Minh,,Asia Plus Inc., Mobile Apps Developer (Android/iOS) ,https://itviec.com/viec-lam-it/mobile-apps-developer-android-ios-asia-plus-inc-3334,Computer Science/Information Technology or equivalent.,, Sản phẩm ,Android
870,Ho Chi Minh,,Asia Plus Inc., Mobile Apps Developer (Android/iOS) ,https://itviec.com/viec-lam-it/mobile-apps-developer-android-ios-asia-plus-inc-3334,Computer Science/Information Technology or equivalent.,, Sản phẩm ,iOS
871,Ho Chi Minh,,Asia Plus Inc.," Senior PHP Web Developer (MySQL, HTML5) ",https://itviec.com/viec-lam-it/senior-php-web-developer-mysql-html5-asia-plus-inc-2847,,, Sản phẩm ,MySQL
872,Ho Chi Minh,,Asia Plus Inc.," Senior PHP Web Developer (MySQL, HTML5) ",https://itviec.com/viec-lam-it/senior-php-web-developer-mysql-html5-asia-plus-inc-2847,,, Sản phẩm ,HTML5
873,Ho Chi Minh,,Asia Plus Inc.," Senior PHP Web Developer (MySQL, HTML5) ",https://itviec.com/viec-lam-it/senior-php-web-developer-mysql-html5-asia-plus-inc-2847,,, Sản phẩm ,PHP
874,Ho Chi Minh,,AsinZen, Senior fullstack React/NodeJS Developer ,https://itviec.com/viec-lam-it/senior-reactjs-nodejs-developer-up-2k-asinzen-3915,,, Sản phẩm ,JavaScript
875,Ho Chi Minh,,AsinZen, Senior fullstack React/NodeJS Developer ,https://itviec.com/viec-lam-it/senior-reactjs-nodejs-developer-up-2k-asinzen-3915,,, Sản phẩm ,NodeJS
876,Ho Chi Minh,,AsinZen, Senior fullstack React/NodeJS Developer ,https://itviec.com/viec-lam-it/senior-reactjs-nodejs-developer-up-2k-asinzen-3915,,, Sản phẩm ,ReactJS
877,Ho Chi Minh,,Asoview Vietnam," Mobile Apps Dev ( Andoid, React Native) ",https://itviec.com/viec-lam-it/java-developer-front-end-react-asoview-vietnam-0331,,, Sản phẩm ,Android
878,Ho Chi Minh,,Asoview Vietnam," Mobile Apps Dev ( Andoid, React Native) ",https://itviec.com/viec-lam-it/java-developer-front-end-react-asoview-vietnam-0331,,, Sản phẩm ,ReactJS
879,Ho Chi Minh,,Asoview Vietnam," Mobile Apps Dev ( Andoid, React Native) ",https://itviec.com/viec-lam-it/java-developer-front-end-react-asoview-vietnam-0331,,, Sản phẩm ,React
880,Ho Chi Minh,,Asoview Vietnam," Mobile Apps Dev ( Andoid, React Native) ",https://itviec.com/viec-lam-it/java-developer-front-end-react-asoview-vietnam-0331,,, Sản phẩm ,Native
881,Ho Chi Minh,,"AtMAN VINA, INC."," Mobile & Web Designer (UI-UX, HTML5,CSS) ",https://itviec.com/viec-lam-it/web-mobile-designer-ui-ux-html-css-atman-vina-inc-0005,,1 years, Sản phẩm ,HTML5
882,Ho Chi Minh,,"AtMAN VINA, INC."," Mobile & Web Designer (UI-UX, HTML5,CSS) ",https://itviec.com/viec-lam-it/web-mobile-designer-ui-ux-html-css-atman-vina-inc-0005,,1 years, Sản phẩm ,UI-UX
883,Ho Chi Minh,,"AtMAN VINA, INC."," Mobile & Web Designer (UI-UX, HTML5,CSS) ",https://itviec.com/viec-lam-it/web-mobile-designer-ui-ux-html-css-atman-vina-inc-0005,,1 years, Sản phẩm ,Designer
884,Ho Chi Minh,,Athena Studio, Junior Mobile Game Programmer ,https://itviec.com/viec-lam-it/junior-game-programmer-athena-studio-2135,,, Sản phẩm ,Games
885,Ho Chi Minh,,Athena Studio, Junior Mobile Game Programmer ,https://itviec.com/viec-lam-it/junior-game-programmer-athena-studio-2135,,, Sản phẩm ,C#
886,Ho Chi Minh,,Athena Studio, Junior Mobile Game Programmer ,https://itviec.com/viec-lam-it/junior-game-programmer-athena-studio-2135,,, Sản phẩm ,Unity
887,Ho Chi Minh,,Athena Studio," Mobile Games Developer (Cocos2Dx, Unity) ",https://itviec.com/viec-lam-it/mobile-game-developer-cocos2dx-unity-athena-studio-0704,,2 + years, Sản phẩm ,C#
888,Ho Chi Minh,,Athena Studio," Mobile Games Developer (Cocos2Dx, Unity) ",https://itviec.com/viec-lam-it/mobile-game-developer-cocos2dx-unity-athena-studio-0704,,2 + years, Sản phẩm ,Unity
889,Ho Chi Minh,,Athena Studio," Mobile Games Developer (Cocos2Dx, Unity) ",https://itviec.com/viec-lam-it/mobile-game-developer-cocos2dx-unity-athena-studio-0704,,2 + years, Sản phẩm ,Games
890,Ho Chi Minh,,Athena Studio," Senior Backend Dev (PHP, Java, Python) ",https://itviec.com/viec-lam-it/senior-backend-dev-php-java-nodejs-athena-studio-0001,,, Sản phẩm ,Java
891,Ho Chi Minh,,Athena Studio," Senior Backend Dev (PHP, Java, Python) ",https://itviec.com/viec-lam-it/senior-backend-dev-php-java-nodejs-athena-studio-0001,,, Sản phẩm ,PHP
892,Ho Chi Minh,,Athena Studio," Senior Backend Dev (PHP, Java, Python) ",https://itviec.com/viec-lam-it/senior-backend-dev-php-java-nodejs-athena-studio-0001,,, Sản phẩm ,Python
893,Ho Chi Minh,,Athena Studio, Software Product Manager (Agile / Scrum) ,https://itviec.com/viec-lam-it/software-product-manager-agile-scrum-athena-studio-0116,,, Sản phẩm ,Agile
894,Ho Chi Minh,,Athena Studio, Software Product Manager (Agile / Scrum) ,https://itviec.com/viec-lam-it/software-product-manager-agile-scrum-athena-studio-0116,,, Sản phẩm ,Team
895,Ho Chi Minh,,Athena Studio, Software Product Manager (Agile / Scrum) ,https://itviec.com/viec-lam-it/software-product-manager-agile-scrum-athena-studio-0116,,, Sản phẩm ,Leader
896,Ho Chi Minh,,Athena Studio, Software Product Manager (Agile / Scrum) ,https://itviec.com/viec-lam-it/software-product-manager-agile-scrum-athena-studio-0116,,, Sản phẩm ,Project
897,Ho Chi Minh,,Athena Studio, Software Product Manager (Agile / Scrum) ,https://itviec.com/viec-lam-it/software-product-manager-agile-scrum-athena-studio-0116,,, Sản phẩm ,Manager
898,Ho Chi Minh,,Augen Vietnam, QA/QC Engineer (Tester) ,https://itviec.com/viec-lam-it/qa-qc-engineer-tester-augen-vietnam-0423,,, Dịch vụ ,English
899,Ho Chi Minh,,Augen Vietnam, QA/QC Engineer (Tester) ,https://itviec.com/viec-lam-it/qa-qc-engineer-tester-augen-vietnam-0423,,, Dịch vụ ,Tester
900,Ho Chi Minh,,Augen Vietnam, QA/QC Engineer (Tester) ,https://itviec.com/viec-lam-it/qa-qc-engineer-tester-augen-vietnam-0423,,, Dịch vụ ,QA
901,Ho Chi Minh,,Augen Vietnam, QA/QC Engineer (Tester) ,https://itviec.com/viec-lam-it/qa-qc-engineer-tester-augen-vietnam-0423,,, Dịch vụ ,QC
902,Ho Chi Minh,,Augen Vietnam," Senior Dev(NodeJS, ReactJS) ~Up to 1600$ ",https://itviec.com/viec-lam-it/sr-dev-nodejs-reactjs-up-to-1600-augen-vietnam-2343,,, Dịch vụ ,NodeJS
903,Ho Chi Minh,,Augen Vietnam," Senior Dev(NodeJS, ReactJS) ~Up to 1600$ ",https://itviec.com/viec-lam-it/sr-dev-nodejs-reactjs-up-to-1600-augen-vietnam-2343,,, Dịch vụ ,ReactJS
904,Ho Chi Minh,,Augen Vietnam," Senior Dev(NodeJS, ReactJS) ~Up to 1600$ ",https://itviec.com/viec-lam-it/sr-dev-nodejs-reactjs-up-to-1600-augen-vietnam-2343,,, Dịch vụ ,.NET
905,Ho Chi Minh,,Autonomous, S.Frontend Engineer ReactJS/Web3 ,https://itviec.com/viec-lam-it/s-frontend-engineer-reactjs-web3-autonomous-4527,,, Sản phẩm ,HTML5
906,Ho Chi Minh,,Autonomous, S.Frontend Engineer ReactJS/Web3 ,https://itviec.com/viec-lam-it/s-frontend-engineer-reactjs-web3-autonomous-4527,,, Sản phẩm ,JavaScript
907,Ho Chi Minh,,Autonomous, S.Frontend Engineer ReactJS/Web3 ,https://itviec.com/viec-lam-it/s-frontend-engineer-reactjs-web3-autonomous-4527,,, Sản phẩm ,ReactJS
908,Ho Chi Minh,,B2BE GSS Vietnam, Magento Developer ,https://itviec.com/viec-lam-it/magento-developer-b2be-gss-vietnam-0912,Computer Science/Information Technology or equivalent,, Sản phẩm ,Magento
